id,user,uid,version,changeset,timestamp
24487111,m-a-p,822681,3,24118393,2014-07-13T12:49:54Z
24487112,Huw Waters,327578,2,8631360,2011-07-04T17:53:56Z
24487123,m-a-p,822681,5,15529958,2013-03-28T18:37:41Z
24487125,Huw Waters,327578,5,8782796,2011-07-20T21:40:32Z
24487126,m-a-p,822681,4,15529958,2013-03-28T18:37:41Z
24487127,m-a-p,822681,5,15529958,2013-03-28T18:37:41Z
24487128,m-a-p,822681,3,15529958,2013-03-28T18:59:56Z
24487137,m-a-p,822681,3,15535995,2013-03-29T10:05:34Z
24487138,JonBritton,48155,2,8846830,2011-07-27T17:12:56Z
24487144,JonBritton,48155,4,8846830,2011-07-27T17:12:56Z
24487146,Huw Waters,327578,3,8782796,2011-07-20T21:40:32Z
24487153,Warofdreams,26825,1,500747,2008-05-22T01:21:14Z
24487155,m-a-p,822681,6,20431625,2014-02-07T14:42:58Z
24487160,m-a-p,822681,7,20431625,2014-02-07T15:16:27Z
24487162,JonBritton,48155,2,7082630,2011-01-25T11:27:57Z
24487164,JonBritton,48155,3,7082630,2011-01-25T11:28:11Z
24487166,m-a-p,822681,3,20321127,2014-02-01T18:13:50Z
24487168,m-a-p,822681,3,20319900,2014-02-01T17:16:55Z
24487171,UniEagle,61216,6,25596849,2014-09-22T07:57:14Z
24487173,m-a-p,822681,4,20320607,2014-02-01T17:43:15Z
24504557,JonBritton,48155,9,7724474,2011-03-31T09:38:24Z
24516098,BCNorwich,322785,10,34420786,2015-10-04T07:25:13Z
24516103,sabovi,539254,5,22441674,2014-05-20T09:57:28Z
24516107,rowers2,2445224,4,49627777,2017-06-18T06:35:47Z
24516112,TR42,5296090,8,46065570,2017-02-14T00:15:45Z
24516114,Gabriel Reynolds,6202436,8,50594065,2017-07-26T16:13:09Z
24516117,Gabriel Reynolds,6202436,9,50594065,2017-07-26T16:13:10Z
24516121,Stead,35743,1,508368,2008-05-24T10:38:44Z
24516123,sabovi,539254,5,22441895,2014-05-20T10:07:50Z
24516128,SomeoneElse_Revert,1778799,8,35598681,2015-11-26T19:46:01Z
24516144,Huw Waters,327578,4,8766499,2011-07-19T10:01:59Z
24516145,n_2010,213290,5,10811465,2012-02-27T18:43:26Z
24516152,m-a-p,822681,3,34227292,2015-09-24T15:58:18Z
24516162,m-a-p,822681,5,29451918,2015-03-13T15:42:54Z
24516167,Huw Waters,327578,2,8652044,2011-07-06T20:59:47Z
24516440,Welshie,508,11,19052048,2013-11-22T12:04:20Z
24516442,Welshie,508,7,19052048,2013-11-22T12:04:20Z
24516458,Welshie,508,4,19052048,2013-11-22T12:04:20Z
24516459,Stead,35743,5,508368,2008-05-24T11:13:59Z
24516460,Stead,35743,3,508368,2008-05-24T11:14:28Z
24516463,Welshie,508,2,9105138,2011-08-23T16:26:07Z
24516466,JonBritton,48155,8,13056876,2012-09-10T13:15:52Z
24516470,Welshie,508,7,19052048,2013-11-22T12:04:20Z
24516473,Muzer,1213696,5,40027979,2016-06-14T22:24:20Z
24516475,JonBritton,48155,4,4802519,2010-05-25T11:01:20Z
24516478,mynyddmaen,4450394,8,41581021,2016-08-20T19:14:06Z
24516504,JonBritton,48155,4,7514614,2011-03-10T14:39:22Z
24516530,JonBritton,48155,6,7514614,2011-03-10T14:39:23Z
24516533,BCNorwich,322785,3,15949682,2013-05-02T17:27:54Z
24516534,BCNorwich,322785,5,15949682,2013-05-02T17:27:54Z
24516537,SomeoneElse_Revert,1778799,12,35598681,2015-11-26T19:58:10Z
24516538,Welshie,508,4,9105138,2011-08-23T16:26:07Z
24516542,JonBritton,48155,2,4843623,2010-05-29T15:01:54Z
24516543,JonBritton,48155,3,7514614,2011-03-10T14:29:57Z
24516551,JonBritton,48155,7,3943061,2010-02-22T12:37:49Z
24516552,chriscf,8235,6,508859,2008-10-22T16:52:29Z
24516553,JonBritton,48155,7,4841228,2010-05-29T10:35:54Z
24516554,JonBritton,48155,8,4841228,2010-05-29T10:35:58Z
24516556,chriscf,8235,6,8376,2008-10-01T12:05:02Z
24516559,Stead,35743,1,508368,2008-05-24T11:24:51Z
24516560,Stead,35743,1,508368,2008-05-24T11:25:03Z
24516561,JonBritton,48155,5,4843623,2010-05-29T15:01:53Z
24516562,Stead,35743,1,508368,2008-05-24T11:25:23Z
24516563,JonBritton,48155,2,4843623,2010-05-29T15:01:49Z
24516580,Paul The Archivist,82783,8,7282006,2011-02-13T23:40:26Z
24516584,JonBritton,48155,5,4841228,2010-05-29T10:35:54Z
24516599,Bobkare,4948,2,508461,2008-10-22T16:59:05Z
24518887,Huw Waters,327578,7,8804802,2011-07-23T10:51:51Z
24518892,Rovastar,178626,9,38075721,2016-03-26T01:25:05Z
24518910,Huw Waters,327578,5,16422706,2013-06-04T17:59:28Z
24518912,TR42,5296090,12,46065570,2017-02-14T00:15:48Z
24518915,Gabriel Reynolds,6202436,10,50594065,2017-07-26T16:13:09Z
24518922,TR42,5296090,47,46065570,2017-02-14T00:25:27Z
24519038,Paul The Archivist,82783,6,7282006,2011-02-13T23:40:27Z
24519257,netman55,7275,5,6159615,2010-10-24T17:34:43Z
24522396,-Anarchy-,2304265,10,30144204,2015-04-11T14:55:30Z
24522488,-Anarchy-,2304265,3,30144204,2015-04-11T14:55:27Z
24533417,Huw Waters,327578,15,9931724,2011-11-24T11:46:59Z
24533431,PealRinger,100597,12,18421868,2013-10-18T16:21:32Z
24533434,bienjamu,2404968,10,47933290,2017-04-19T10:25:13Z
24533490,-Anarchy-,2304265,9,30292219,2015-04-17T18:33:13Z
24533493,SomePlaceMapperCT,445666,7,44830958,2017-01-01T21:24:19Z
24533499,chriscf,8235,5,2990457,2009-10-30T17:13:27Z
24533510,-Anarchy-,2304265,5,30192210,2015-04-13T16:31:29Z
24533526,rowers2,2445224,10,49627777,2017-06-18T06:35:47Z
24533795,osmcat,2807401,8,34030005,2015-09-14T21:31:34Z
24533802,Welshie,508,7,8766400,2011-07-19T09:54:48Z
24533805,Broken Star,711187,4,15999378,2013-05-06T15:53:22Z
24533815,agilob,463237,28,42165854,2016-09-15T07:16:00Z
24533822,osmcat,2807401,9,34030005,2015-09-14T21:31:33Z
24533829,JonBritton,48155,6,10540487,2012-01-30T14:58:46Z
24533857,Huw Waters,327578,3,8642713,2011-07-05T21:24:31Z
24533876,JonBritton,48155,7,7225011,2011-02-08T10:10:24Z
24533877,cityeditor1000,1974064,5,21580739,2014-04-08T23:54:20Z
24533878,Jay456,439547,15,16742199,2013-06-28T16:52:18Z
24533882,osmcat,2807401,5,34030005,2015-09-14T21:31:36Z
24535808,rollercow,7321,6,44515429,2016-12-19T12:52:43Z
24535809,rollercow,7321,5,44515429,2016-12-19T12:52:43Z
24535816,JonBritton,48155,6,7362090,2011-02-22T10:36:41Z
24535822,JonBritton,48155,7,7362090,2011-02-22T10:36:25Z
24535823,Jay456,439547,7,27649580,2014-12-23T12:25:51Z
24535837,-Anarchy-,2304265,6,25627341,2014-09-23T15:11:59Z
24535845,-Anarchy-,2304265,9,25627341,2014-09-23T15:11:59Z
24535853,bienjamu,2404968,9,50818452,2017-08-03T19:42:10Z
24694545,JonBritton,48155,4,4843623,2010-05-29T15:01:52Z
24694615,sebastic,665748,7,47565885,2017-04-08T11:56:44Z
24704094,msg,48918,3,2063782,2009-08-07T10:52:06Z
24704106,msg,48918,2,2063782,2009-08-07T10:52:43Z
24704111,msg,48918,2,2063782,2009-08-07T10:52:54Z
24704114,Jay456,439547,4,34284638,2015-09-27T14:46:20Z
24704116,Warofdreams,26825,1,49190,2008-06-04T22:47:38Z
24704119,msg,48918,3,2043553,2009-08-05T10:24:28Z
24704123,msg,48918,4,2043553,2009-08-05T10:25:41Z
24704129,msg,48918,3,17846079,2013-09-15T09:28:27Z
24704133,msg,48918,4,17846079,2013-09-15T09:28:26Z
24704138,msg,48918,4,17846079,2013-09-15T09:28:26Z
24704158,JonBritton,48155,9,10750832,2012-02-21T14:54:13Z
24704160,msg,48918,11,2044187,2009-08-05T11:02:00Z
24704173,Warofdreams,26825,1,49190,2008-06-04T22:50:11Z
24704175,JonBritton,48155,5,10750729,2012-02-21T14:43:24Z
24704182,JonBritton,48155,7,10750729,2012-02-21T14:43:22Z
24704185,JonBritton,48155,2,10750729,2012-02-21T14:43:25Z
24704210,msg,48918,2,2043553,2009-08-05T09:33:25Z
24704214,JonBritton,48155,6,10750729,2012-02-21T14:43:23Z
24704219,JonBritton,48155,4,10750729,2012-02-21T14:43:23Z
24704225,Jay456,439547,15,17721615,2013-09-07T17:58:09Z
24704227,JonBritton,48155,3,10745647,2012-02-20T22:11:59Z
24704228,JonBritton,48155,4,10745647,2012-02-20T22:11:59Z
24704238,JonBritton,48155,3,10741326,2012-02-20T14:58:05Z
24704239,JonBritton,48155,3,10745647,2012-02-20T22:11:57Z
24704241,JonBritton,48155,3,10750729,2012-02-21T14:43:24Z
24704242,msg,48918,2,2056975,2009-08-06T16:06:07Z
24704254,msg,48918,2,2046350,2009-08-05T14:50:16Z
24711772,Milliams,3422,1,54841,2008-06-05T13:16:30Z
24711773,Milliams,3422,1,54841,2008-06-05T13:16:30Z
24711785,bienjamu,2404968,5,47880558,2017-04-17T18:26:51Z
24711786,bienjamu,2404968,9,47880558,2017-04-17T18:27:03Z
24713017,Milliams,3422,1,58432,2008-06-05T15:27:38Z
24713018,Milliams,3422,1,58432,2008-06-05T15:27:38Z
24713019,Milliams,3422,1,58432,2008-06-05T15:27:38Z
24713020,Milliams,3422,1,58432,2008-06-05T15:27:38Z
24713021,Milliams,3422,1,58432,2008-06-05T15:27:39Z
24713023,m-a-p,822681,4,15829982,2013-04-22T20:50:15Z
24713024,Paul The Archivist,82783,2,8390739,2011-06-09T18:07:53Z
24713025,Mauls,24119,2,16272618,2013-05-24T23:16:47Z
24713026,Milliams,3422,1,58432,2008-06-05T15:27:39Z
24713781,Huw Waters,327578,4,5392879,2010-08-03T18:59:16Z
24761993,m-a-p,822681,9,20305416,2014-01-31T19:21:02Z
24761995,Welshie,508,2,19090038,2013-11-24T12:46:06Z
24761997,Welshie,508,3,19090038,2013-11-24T12:46:06Z
24762000,m-a-p,822681,6,20251607,2014-01-28T19:03:48Z
24762040,m-a-p,822681,3,20251607,2014-01-28T18:40:54Z
24762042,m-a-p,822681,5,20251607,2014-01-28T18:40:54Z
24762049,m-a-p,822681,4,20255046,2014-01-28T22:22:37Z
24762052,m-a-p,822681,3,20255046,2014-01-28T22:22:38Z
24762064,mentor,38588,10,19856179,2014-01-07T02:36:44Z
24762066,m-a-p,822681,3,19433662,2013-12-13T14:45:06Z
24762067,m-a-p,822681,3,19433662,2013-12-13T14:25:58Z
24762068,m-a-p,822681,3,19384808,2013-12-10T21:42:32Z
24762069,m-a-p,822681,4,19433662,2013-12-13T14:25:58Z
24762071,Huw Waters,327578,2,8782796,2011-07-20T21:46:56Z
24762072,m-a-p,822681,3,19349437,2013-12-08T22:39:15Z
24762078,m-a-p,822681,4,19349437,2013-12-08T22:39:14Z
24762080,JonBritton,48155,3,8985758,2011-08-11T14:06:51Z
24762082,m-a-p,822681,6,19435965,2013-12-13T16:42:42Z
24762086,Huw Waters,327578,2,8782796,2011-07-20T21:46:55Z
24762089,m-a-p,822681,3,19349437,2013-12-08T22:39:15Z
24762091,Huw Waters,327578,2,8782796,2011-07-20T21:46:56Z
24762095,m-a-p,822681,5,19450467,2013-12-14T16:08:14Z
24762099,Huw Waters,327578,2,8782796,2011-07-20T21:46:56Z
24762116,Mike Baggaley,873940,6,45110738,2017-01-12T17:30:27Z
24762117,Mike Baggaley,873940,10,45110738,2017-01-12T17:30:27Z
24762120,Mike Baggaley,873940,3,45110738,2017-01-12T17:30:27Z
24762133,m-a-p,822681,7,19473778,2013-12-15T22:57:43Z
24762134,m-a-p,822681,4,19473778,2013-12-15T22:57:43Z
24762138,m-a-p,822681,3,19473778,2013-12-15T22:57:44Z
24762139,Mike Baggaley,873940,10,45110738,2017-01-12T17:30:27Z
24762141,Mike Baggaley,873940,5,45110738,2017-01-12T17:30:28Z
24762146,Huw Waters,327578,4,16522377,2013-06-12T11:45:15Z
24762164,m-a-p,822681,6,20272689,2014-01-29T20:59:58Z
24762170,Mike Baggaley,873940,6,45110738,2017-01-12T17:30:28Z
24762171,Mike Baggaley,873940,6,45110738,2017-01-12T17:30:28Z
24762188,m-a-p,822681,8,20236334,2014-01-27T20:44:45Z
24762191,m-a-p,822681,3,19723222,2013-12-30T21:38:37Z
24762193,m-a-p,822681,4,20236334,2014-01-27T21:01:18Z
24762194,m-a-p,822681,3,20236334,2014-01-27T20:44:45Z
24762195,m-a-p,822681,3,20236334,2014-01-27T20:44:45Z
24762196,m-a-p,822681,5,20236334,2014-01-27T20:44:46Z
24762198,mentor,38588,5,19856179,2014-01-07T02:36:45Z
24762203,mentor,38588,15,19856179,2014-01-07T02:36:45Z
24762204,m-a-p,822681,3,19701086,2013-12-29T18:42:23Z
24762205,m-a-p,822681,3,19819203,2014-01-05T09:38:09Z
24762209,m-a-p,822681,4,19819203,2014-01-05T09:55:31Z
24762210,m-a-p,822681,4,19819203,2014-01-05T10:23:34Z
24762211,m-a-p,822681,3,19819203,2014-01-05T10:23:34Z
24762213,m-a-p,822681,6,19819203,2014-01-05T10:23:34Z
24762220,m-a-p,822681,2,19806165,2014-01-04T15:05:33Z
24762225,mentor,38588,11,19856179,2014-01-07T02:36:46Z
24762227,m-a-p,822681,4,19570035,2013-12-21T17:34:14Z
24762229,m-a-p,822681,2,19523773,2013-12-18T23:09:56Z
24762231,m-a-p,822681,2,19523773,2013-12-18T23:09:56Z
24762233,m-a-p,822681,3,19523773,2013-12-18T23:29:44Z
24762235,m-a-p,822681,2,19523773,2013-12-18T23:09:56Z
24762236,m-a-p,822681,4,19542662,2013-12-19T23:51:50Z
24762238,m-a-p,822681,5,19651659,2013-12-26T21:18:00Z
24762240,m-a-p,822681,11,19707369,2013-12-29T23:59:42Z
24762241,m-a-p,822681,4,19700505,2013-12-29T17:46:09Z
24762242,m-a-p,822681,5,19704201,2013-12-29T20:28:28Z
24762243,JonBritton,48155,3,10613147,2012-02-07T15:27:28Z
24762244,m-a-p,822681,5,19704733,2013-12-29T20:55:50Z
24762245,m-a-p,822681,4,19704733,2013-12-29T20:55:50Z
24762246,m-a-p,822681,4,19704733,2013-12-29T20:55:50Z
24762247,m-a-p,822681,4,19707369,2013-12-29T23:59:42Z
24762248,m-a-p,822681,2,20319900,2014-02-01T17:16:55Z
24762250,m-a-p,822681,9,19806165,2014-01-04T14:59:38Z
24762251,m-a-p,822681,2,19804470,2014-01-04T13:44:45Z
24762252,m-a-p,822681,2,19700505,2013-12-29T17:29:31Z
24762253,m-a-p,822681,3,19804470,2014-01-04T14:05:16Z
24762254,m-a-p,822681,3,19707369,2013-12-30T00:19:50Z
24762256,m-a-p,822681,6,20316508,2014-02-01T13:46:54Z
24762257,m-a-p,822681,4,20316508,2014-02-01T13:46:55Z
24796609,m-a-p,822681,4,19570035,2013-12-21T17:49:01Z
24796623,m-a-p,822681,4,19570035,2013-12-21T18:35:23Z
24796627,m-a-p,822681,7,19570035,2013-12-21T18:52:25Z
24796633,cdhaptomos,2311996,11,25799020,2014-10-01T21:17:50Z
24796635,cdhaptomos,2311996,4,25799020,2014-10-01T21:17:50Z
24796639,cdhaptomos,2311996,4,25799020,2014-10-01T21:17:50Z
24796641,cdhaptomos,2311996,3,25799020,2014-10-01T21:17:50Z
24796644,cdhaptomos,2311996,3,25799020,2014-10-01T21:17:49Z
24796677,m-a-p,822681,2,15532246,2013-03-28T23:10:16Z
24796692,m-a-p,822681,15,19699942,2013-12-29T16:59:32Z
24796693,Warofdreams,26825,1,112525,2008-06-09T20:52:32Z
24796695,Warofdreams,26825,1,112525,2008-06-09T20:52:38Z
24796703,m-a-p,822681,4,19669880,2013-12-27T21:53:18Z
24796707,m-a-p,822681,3,19669880,2013-12-27T21:38:33Z
24796708,m-a-p,822681,3,19669880,2013-12-27T22:16:19Z
24796714,m-a-p,822681,4,19669880,2013-12-27T22:16:19Z
24796719,m-a-p,822681,9,19696310,2013-12-29T13:38:21Z
24796720,m-a-p,822681,2,15532246,2013-03-28T22:48:00Z
24796721,m-a-p,822681,2,19697290,2013-12-29T14:39:22Z
24796723,m-a-p,822681,2,19678213,2013-12-28T13:36:38Z
24796724,m-a-p,822681,4,19678213,2013-12-28T13:36:38Z
24796739,m-a-p,822681,3,19678213,2013-12-28T13:20:25Z
24796751,m-a-p,822681,3,19696310,2013-12-29T13:38:21Z
24844703,JonBritton,48155,8,10787009,2012-02-25T12:14:40Z
24844704,msg,48918,3,2043553,2009-08-05T09:48:55Z
24844705,msg,48918,2,2043553,2009-08-05T09:49:11Z
24844707,Warofdreams,26825,1,143558,2008-06-12T17:51:32Z
24844708,Polarbear,114161,3,35253141,2015-11-12T02:38:38Z
24844710,Warofdreams,26825,1,143558,2008-06-12T17:52:02Z
24844711,msg,48918,4,2043553,2009-08-05T09:45:01Z
24844715,Jay456,439547,4,17721615,2013-09-07T17:58:10Z
24844716,msg,48918,2,2043553,2009-08-05T09:58:09Z
24844718,JonBritton,48155,5,10761302,2012-02-22T17:46:49Z
24844721,JonBritton,48155,5,10759831,2012-02-22T14:50:51Z
24844725,msg,48918,3,2056975,2009-08-06T16:19:58Z
24844727,Huw Waters,327578,2,8763593,2011-07-18T22:05:14Z
24844729,msg,48918,3,2046350,2009-08-05T14:44:28Z
24844732,msg,48918,2,2056975,2009-08-06T16:41:12Z
24844733,msg,48918,4,2056975,2009-08-06T16:30:40Z
24844740,msg,48918,3,2056975,2009-08-06T16:30:52Z
24844755,msg,48918,2,2056975,2009-08-06T16:39:48Z
24844770,Huw Waters,327578,5,8772503,2011-07-19T22:19:52Z
24844772,Warofdreams,26825,1,143558,2008-06-12T17:57:18Z
24844773,JonBritton,48155,3,8560298,2011-06-27T09:59:02Z
24844777,msg,48918,2,2056975,2009-08-06T16:39:06Z
24844780,msg,48918,3,2056975,2009-08-06T16:36:00Z
24844790,JonBritton,48155,10,10782011,2012-02-24T20:20:08Z
24844800,Huw Waters,327578,5,8772503,2011-07-19T21:46:45Z
24844804,Huw Waters,327578,3,8772503,2011-07-19T21:46:46Z
24844811,elliott,13461,2,4337291,2010-04-05T19:22:44Z
24844818,elliott,13461,2,4337291,2010-04-05T19:21:59Z
24844820,Huw Waters,327578,3,8772503,2011-07-19T21:48:34Z
24844821,elliott,13461,2,4337291,2010-04-05T19:22:27Z
24844822,elliott,13461,2,4337291,2010-04-05T19:21:16Z
24844830,elliott,13461,2,4337291,2010-04-05T19:21:00Z
24844831,Huw Waters,327578,2,8688234,2011-07-10T22:26:26Z
24844834,Huw Waters,327578,2,8688234,2011-07-10T22:26:26Z
24844836,elliott,13461,2,4337291,2010-04-05T19:21:43Z
24844837,Huw Waters,327578,2,8688234,2011-07-10T22:26:25Z
24844839,gbp,241161,2,40158393,2016-06-20T14:23:19Z
24844841,Warofdreams,26825,1,143558,2008-06-12T18:03:31Z
24844845,Huw Waters,327578,2,8772503,2011-07-19T21:32:36Z
24844846,Huw Waters,327578,2,8772503,2011-07-19T21:32:37Z
24844848,Huw Waters,327578,3,8772503,2011-07-19T21:32:36Z
24844854,Huw Waters,327578,2,8688234,2011-07-10T22:27:15Z
24844856,Warofdreams,26825,1,143558,2008-06-12T18:04:46Z
24844860,Mauls,24119,4,17477231,2013-08-23T22:55:44Z
24844861,elliott,13461,2,4337291,2010-04-05T19:24:05Z
24844865,Warofdreams,26825,1,143558,2008-06-12T18:05:41Z
24862177,m-a-p,822681,2,15529958,2013-03-28T19:32:26Z
24862178,m-a-p,822681,3,15529958,2013-03-28T19:32:26Z
24862180,m-a-p,822681,3,15529958,2013-03-28T19:32:26Z
24862181,m-a-p,822681,2,15529958,2013-03-28T19:32:26Z
24862183,m-a-p,822681,7,15535995,2013-03-29T10:21:13Z
24862184,Huw Waters,327578,2,8746703,2011-07-17T12:53:29Z
24862185,m-a-p,822681,3,15529958,2013-03-28T19:32:27Z
24862191,Huw Waters,327578,2,8746703,2011-07-17T12:53:27Z
24862192,m-a-p,822681,4,15535995,2013-03-29T10:05:34Z
24862193,Huw Waters,327578,3,8746703,2011-07-17T12:53:29Z
24862194,m-a-p,822681,5,15535995,2013-03-29T10:05:35Z
24862195,m-a-p,822681,4,15535995,2013-03-29T10:05:35Z
24862196,m-a-p,822681,3,15535995,2013-03-29T10:21:13Z
24862197,m-a-p,822681,5,15535995,2013-03-29T10:21:13Z
24862198,m-a-p,822681,5,15529958,2013-03-28T19:32:27Z
24862199,m-a-p,822681,5,15529958,2013-03-28T19:32:27Z
24862200,m-a-p,822681,5,15529958,2013-03-28T19:32:27Z
24862201,Huw Waters,327578,2,8746703,2011-07-17T12:53:28Z
24862250,m-a-p,822681,2,15532246,2013-03-28T23:46:32Z
24862252,m-a-p,822681,6,15529958,2013-03-28T18:37:40Z
24862253,IknowJoseph,30587,4,5221856,2010-07-14T21:02:10Z
24862257,IknowJoseph,30587,2,5106956,2010-06-29T16:29:14Z
24862274,m-a-p,822681,4,15529958,2013-03-28T18:37:40Z
24862287,m-a-p,822681,3,15529958,2013-03-28T18:37:40Z
24862294,JonBritton,48155,4,10514904,2012-01-27T18:20:46Z
24862299,rollercow,7321,2,508729,2008-10-22T17:34:24Z
24862300,JonBritton,48155,3,10514904,2012-01-27T18:20:44Z
24862302,JonBritton,48155,4,10514904,2012-01-27T18:20:44Z
24862303,osmcat,2807401,6,33936640,2015-09-10T15:38:59Z
24862304,JonBritton,48155,4,10514904,2012-01-27T18:20:46Z
24862324,osmcat,2807401,2,34030005,2015-09-14T21:31:33Z
24862327,JonBritton,48155,4,10540487,2012-01-30T14:58:47Z
24862334,SnaxMuppet,1725965,2,32551409,2015-07-10T19:25:57Z
24862338,Welshie,508,4,8765891,2011-07-19T08:20:33Z
24862339,osmcat,2807401,2,34030005,2015-09-14T21:31:34Z
24862340,Warofdreams,26825,1,152325,2008-06-13T20:45:48Z
24862344,Warofdreams,26825,1,152325,2008-06-13T20:46:13Z
24862352,osmcat,2807401,3,34030005,2015-09-14T21:31:34Z
24862354,Warofdreams,26825,1,152325,2008-06-13T20:46:49Z
24862363,Warofdreams,26825,1,152325,2008-06-13T20:47:40Z
24862364,IknowJoseph,30587,5,5262298,2010-07-19T15:51:29Z
24862366,UniEagle,61216,5,25596849,2014-09-22T07:57:09Z
24862372,UniEagle,61216,7,25596849,2014-09-22T07:57:15Z
24862379,UniEagle,61216,4,25596849,2014-09-22T07:57:09Z
24862386,manor09,182738,4,3504028,2009-12-31T21:34:09Z
24862392,UniEagle,61216,6,25596849,2014-09-22T07:57:09Z
24862498,osmcat,2807401,7,33934747,2015-09-10T14:27:50Z
25099720,Jay456,439547,9,35198104,2015-11-09T17:46:56Z
25099723,JonBritton,48155,4,8836773,2011-07-26T15:09:52Z
25099730,Huw Waters,327578,4,8782796,2011-07-20T21:08:34Z
25099734,JonBritton,48155,5,8836773,2011-07-26T15:09:53Z
25099741,Huw Waters,327578,4,8688234,2011-07-10T21:04:11Z
25099743,Huw Waters,327578,2,8688234,2011-07-10T21:04:11Z
25099745,Huw Waters,327578,2,8688234,2011-07-10T21:04:11Z
25099747,Huw Waters,327578,2,8688234,2011-07-10T21:04:11Z
25099748,Huw Waters,327578,2,8782796,2011-07-20T21:08:34Z
25099749,Huw Waters,327578,2,8688234,2011-07-10T21:04:11Z
25099751,Huw Waters,327578,2,8688234,2011-07-10T21:04:12Z
25099755,Warofdreams,26825,1,295379,2008-06-25T20:31:56Z
25099760,Huw Waters,327578,2,8782796,2011-07-20T21:08:34Z
25099764,IknowJoseph,30587,2,5170439,2010-07-09T00:19:14Z
25099767,IknowJoseph,30587,2,5170439,2010-07-09T00:19:14Z
25099771,Jay456,439547,6,35198104,2015-11-09T17:46:56Z
25099776,-Anarchy-,2304265,5,28908006,2015-02-17T12:55:25Z
25099789,Huw Waters,327578,2,8688234,2011-07-10T21:09:44Z
25099794,Huw Waters,327578,2,8688234,2011-07-10T21:09:44Z
25099803,Huw Waters,327578,2,8688234,2011-07-10T21:09:44Z
25099809,Huw Waters,327578,2,8688234,2011-07-10T21:09:44Z
25099812,Huw Waters,327578,3,8688234,2011-07-10T21:09:45Z
25099813,Huw Waters,327578,2,8782796,2011-07-20T20:54:08Z
25099825,Huw Waters,327578,2,8782796,2011-07-20T20:54:08Z
25099826,-Anarchy-,2304265,5,36151563,2015-12-24T23:03:31Z
25099837,MDCore,1807167,16,48600553,2017-05-11T18:05:50Z
25099838,Warofdreams,26825,1,295379,2008-06-25T20:37:00Z
25099839,Warofdreams,26825,1,295379,2008-06-25T20:37:06Z
25099840,Huw Waters,327578,2,8769627,2011-07-19T17:25:59Z
25099845,MDCore,1807167,5,48613390,2017-05-12T06:36:53Z
25099849,Jay456,439547,3,20619581,2014-02-17T17:31:38Z
25099850,Huw Waters,327578,3,9042973,2011-08-16T21:46:47Z
25099867,Welshie,508,2,8799329,2011-07-22T16:48:23Z
25099869,Warofdreams,26825,1,295379,2008-06-25T20:38:43Z
25099871,Huw Waters,327578,4,8769627,2011-07-19T17:25:59Z
25099872,Warofdreams,26825,1,295379,2008-06-25T20:39:16Z
25099873,Warofdreams,26825,1,295379,2008-06-25T20:39:21Z
25099877,Huw Waters,327578,2,8769627,2011-07-19T17:25:58Z
25099878,Huw Waters,327578,4,8769627,2011-07-19T17:25:59Z
25099880,Warofdreams,26825,2,295379,2008-06-25T20:40:02Z
25099883,Huw Waters,327578,2,8769627,2011-07-19T17:25:58Z
25099884,Warofdreams,26825,3,295379,2008-06-25T20:40:12Z
25099885,Warofdreams,26825,1,295379,2008-06-25T20:40:10Z
25099886,Warofdreams,26825,1,295379,2008-06-25T20:40:17Z
25099887,Warofdreams,26825,2,295379,2008-06-25T20:40:28Z
25099888,Warofdreams,26825,1,295379,2008-06-25T20:40:28Z
25099890,Warofdreams,26825,2,295379,2008-06-25T20:41:19Z
25099891,Warofdreams,26825,1,295379,2008-06-25T20:40:52Z
25099893,Warofdreams,26825,1,295379,2008-06-25T20:41:19Z
25099894,cityeditor1000,1974064,2,21580496,2014-04-08T23:15:47Z
25100024,MDCore,1807167,5,48705335,2017-05-15T16:04:25Z
25100025,rollercow,7321,2,508729,2008-10-22T17:34:11Z
25100029,MDCore,1807167,5,48705335,2017-05-15T16:02:20Z
25100036,MDCore,1807167,4,48705335,2017-05-15T16:03:57Z
25100037,MDCore,1807167,5,48705335,2017-05-15T16:03:09Z
25100038,MDCore,1807167,6,48705335,2017-05-15T16:03:22Z
25100041,MDCore,1807167,4,48705335,2017-05-15T16:00:04Z
25100043,MDCore,1807167,4,48705335,2017-05-15T16:00:25Z
25100044,MDCore,1807167,4,48705335,2017-05-15T16:01:15Z
25203959,grizzly baer,23668,1,337953,2008-06-29T21:55:47Z
25285505,Jay456,439547,15,36091233,2015-12-21T17:22:06Z
25285632,LeTopographeFou,3178375,17,46289858,2017-02-21T23:03:18Z
25301724,JonBritton,48155,10,4085153,2010-03-09T22:22:00Z
25301762,JonBritton,48155,7,13721513,2012-11-02T11:59:40Z
25301769,JonBritton,48155,6,6502067,2010-12-01T10:25:02Z
25348687,m-a-p,822681,9,19329923,2013-12-07T22:39:22Z
25349370,welshbyte,49032,1,394536,2008-07-04T20:16:12Z
25349371,nicknickcdf,2882534,13,46910190,2017-03-16T20:50:05Z
25368998,-Anarchy-,2304265,8,25623284,2014-09-23T11:42:02Z
25368999,-Anarchy-,2304265,8,25623284,2014-09-23T11:42:04Z
25369000,havardpr,3093324,13,36860208,2016-01-28T16:26:15Z
25369001,-Anarchy-,2304265,4,25623284,2014-09-23T11:42:04Z
25369002,terrencem,82241,6,20894292,2014-03-03T18:38:00Z
